id_user,nombre,apellido,email,password_hash,tlf,municipality_id,sexo,age,role,created_at,updated_at
384,Ana,Basabe Rodríguez,ana.basabe224@euskador.eus,601d1ef72a39dd7ad673eff3d488fc717dcafc0fe891906c4e5e0d54f0af78e3,+34 93310655,48044,otro,55,user,2026-03-11 13:04:00,2026-03-11 13:04:00
385,Oihane,Garate Díaz,oihane.garate1384@euskador.eus,4be08c8fdd28d00df9e3825ee48846c14cab9f847e00e42e1bf00d95a8a3093f,+34 63778215,20074,mujer,45,user,2026-03-20 09:56:00,2026-03-20 09:56:00
386,Gaizka,Echeverria Echeverria,gaizka.echeverria791@euskador.eus,23c7ccc775b56879602c8607e0f2f819adde05430c74a910075fde6b6da9fd0e,+34 75986318,48003,otro,65,user,2026-03-16 11:44:00,2026-03-16 11:44:00
387,Lucia,Martin Gómez,lucia.martin155@euskador.eus,382bff839f94d5d5638adb787555b852cee87e36421af57aa93f1baa81b86b9c,+34 76275184,48013,mujer,58,user,2026-03-22 08:07:00,2026-03-22 08:07:00
388,Ane,Urrutia Gabilondo,ane.urrutia283@euskador.eus,e9f5d0a3ebca8397742ac007546993e6b3879bccf6647b1d0b5b028a907653fa,+34 75568203,48096,otro,62,user,2026-03-19 16:43:00,2026-03-19 16:43:00
389,Asier,Agirre Basabe,asier.agirre575@euskador.eus,47bd15a00e58ae1bfcc8347448b49de98625e0d2de69edb2ac0a7cfebf881c33,+34 61003219,48036,hombre,64,user,2026-03-03 18:41:00,2026-03-03 18:41:00
390,Elena,Martin Azkarate,elena.martin1959@euskador.eus,9daaa70de715d68f5043876938acaebd0c174493d0be8074f1b3eecdb7ce8109,+34 98199199,20079,otro,89,user,2026-03-07 04:43:00,2026-03-07 04:43:00
391,Ana,Zabaleta Bengoa,ana.zabaleta74@euskador.eus,a6d222b0601cc77d81b86e056b340916fc5731f4aa4d42092c9bce0de69fb228,+34 63748282,48036,otro,61,user,2026-03-03 13:42:00,2026-03-03 13:42:00
392,Laura,Bilbao Arregi,laura.bilbao1613@euskador.eus,42e136a1a1bca3e9e42aac179e762a934a1562708cd487dcf70da80f2c66631c,+34 99534197,1013,otro,54,user,2026-03-03 06:41:00,2026-03-03 06:41:00
393,Ane,Gabilondo Fernández,ane.gabilondo498@euskador.eus,83f621db2803838ca0651dd7eb7af1d5afcb210fa6d0e173c30cc40d9aa08e66,+34 78785984,48080,mujer,49,user,2026-03-20 00:03:00,2026-03-20 00:03:00
394,Gorka,Uriarte Otxoa,gorka.uriarte981@euskador.eus,c8d7da94bff44fe5d48f8a1947cbf5ac89c92085282805bd74e6e9ea2605b837,+34 91695462,20079,hombre,64,user,2026-03-12 22:53:00,2026-03-12 22:53:00
395,Izaro,Goikoetxea Iparragirre,izaro.goikoetxea342@euskador.eus,5f8e4d091612352121554592f8afa2d696727dd68708f7b8ec046994f39c6242,+34 69334790,48015,otro,55,user,2026-03-25 21:13:00,2026-03-25 21:13:00
396,Gaizka,Jiménez Atutxa,gaizka.jimenez259@euskador.eus,cf74dd71236843b14ecd28286be14bac72d53b1896da1d5b9d0b9f40344392d0,+34 97049961,48036,hombre,64,user,2026-03-28 05:38:00,2026-03-28 05:38:00
397,Aitor,Larrañaga Garate,aitor.larranaga1791@euskador.eus,229dee437ffce34cad5ca99e12c4e605d09d532915c802fdd6001ccc4755ee04,+34 94572799,1036,hombre,50,user,2026-03-23 14:27:00,2026-03-23 14:27:00
398,Eider,Muñoz González,eider.munoz217@euskador.eus,29a6edcc717672efc05dd576a5b5a8398a5b70784758c99731fc70fc3cd3f63d,+34 61258357,48020,otro,47,user,2026-03-23 10:45:00,2026-03-23 10:45:00
399,Izaro,Martínez Barandiaran,izaro.martinez1428@euskador.eus,438287c14dc48231c1c097379b49ecc94be9221fd97366027c94ec2a2d8aa91f,+34 69261661,20030,otro,59,user,2026-03-18 08:37:00,2026-03-18 08:37:00
400,Aitor,Álvarez Larrañaga,aitor.alvarez317@euskador.eus,5b5a6c688b2d9d86a58f4335752823507a38f372ed6fd19e09671631af6a59e9,+34 91056270,48020,otro,60,user,2026-03-09 15:34:00,2026-03-09 15:34:00
401,Kepari,Zubizarreta Larrañaga,kepari.zubizarreta136@euskador.eus,e0ec0ac8443c7c129a7198dec284d4323bd5f672015db29af2eb2156c004d474,+34 68823429,48013,otro,57,user,2026-03-31 02:54:00,2026-03-31 02:54:00
402,Markel,Martin González,markel.martin992@euskador.eus,32c4631c74ca08dd094a9066144a40460c4766dd15a45480aa896230279e1049,+34 79487497,20018,hombre,51,user,2026-03-27 12:50:00,2026-03-27 12:50:00
403,Unai,Uriarte Romero,unai.uriarte1701@euskador.eus,8ba6b201287e0166dc00b78d08f5c24577f63ff376517446a95b82db3cce5dad,+34 77052794,1010,hombre,54,user,2026-03-23 01:56:00,2026-03-23 01:56:00
404,Miren,Fernández Martínez,miren.fernandez361@euskador.eus,379dd91b351f9d863e5ed258af13186d9ecd47d9756fce3fb52b5e613708bbb9,+34 94794531,48080,mujer,48,user,2026-03-12 07:47:00,2026-03-12 07:47:00
405,Koldo,Larrañaga Garate,koldo.larranaga974@euskador.eus,227a041ab7b595e798e967c10b714440443cf01d5cf7f0274965f5c907f4679a,+34 68986550,20069,hombre,60,user,2026-03-21 08:25:00,2026-03-21 08:25:00
406,Francisco,Zubizarreta Iparragirre,francisco.zubizarreta33@euskador.eus,1846abcf8025f438631204b58a18e3fcd1d5818ee023c4747d5d56b64c6b088d,+34 96545676,48013,otro,54,user,2026-03-14 10:37:00,2026-03-14 10:37:00
407,Julen,Muñoz Agirre,julen.munoz1840@euskador.eus,7dd7ea70842019ff8174e17fa5b071c2b2fbeacf22bfc4a4eaa93c272201f726,+34 97380478,1013,otro,49,user,2026-03-14 02:40:00,2026-03-14 02:40:00
408,Nerea,Romero Larrañaga,nerea.romero1149@euskador.eus,0e02865a72c1505291fc134df0c57cb5242506555cd46dfccd6f43b85070ba12,+34 76001055,20018,mujer,48,user,2026-03-11 07:30:00,2026-03-11 07:30:00
409,Arantza,González Alonso,arantza.gonzalez36@euskador.eus,063b2980749a9099e35d00cae86add3b0accb8d3637cf78f9e07e9a67ff9bf01,+34 63100642,48080,mujer,50,user,2026-03-23 17:43:00,2026-03-23 17:43:00
410,Nerea,Martínez Goikoetxea,nerea.martinez666@euskador.eus,96932a40fb35cc4027e1d05c3244e61bb1035fd33d5f07427f343efff0f8393d,+34 77024807,48015,mujer,51,user,2026-03-14 03:07:00,2026-03-14 03:07:00
411,Aitor,Martínez Basabe,aitor.martinez1315@euskador.eus,94eece493799da7810585728f3ae25510595ebcec05b2ea1d6277d17516803fc,+34 77830939,20059,otro,61,user,2026-03-05 13:17:00,2026-03-05 13:17:00
412,Teresa,Arregi Atutxa,teresa.arregi1389@euskador.eus,e86191d3440febeeae52390825e0d695468dce1b4f41d42afd0b02cc843db497,+34 65925645,20045,mujer,57,user,2026-03-20 19:26:00,2026-03-20 19:26:00
413,Markel,Iparragirre Uriarte,markel.iparragirre1209@euskador.eus,b19b036cd8e65ca706910a2566000f14b9371cff00fe98b03a78d315b006ed03,+34 67879708,20069,hombre,59,user,2026-03-30 08:38:00,2026-03-30 08:38:00
414,Garbiñe,Rodríguez Fernández,garbine.rodriguez566@euskador.eus,88cd54788a9a86ff25421227137d15ae0258785ec7b1c3c4747ed0e717aea10e,+34 65560461,48044,otro,58,user,2026-03-04 16:33:00,2026-03-04 16:33:00
415,Alazne,Álvarez González,alazne.alvarez1091@euskador.eus,7a8f05a6359f7f6c6e4a47fcb0759f8ed611a9eb480b67b51825e9076869e303,+34 98779404,20055,mujer,45,user,2026-03-05 22:22:00,2026-03-05 22:22:00
416,Manuel,Gabilondo García,manuel.gabilondo1787@euskador.eus,bd3af125a8994e3037c0a358ee5a9cfc03e0b37f2d58bb08eb6e5458b3da7cdd,+34 66285254,1013,hombre,62,user,2026-03-07 11:19:00,2026-03-07 11:19:00
417,Javier,Sánchez Arregi,javier.sanchez937@euskador.eus,e62c56c4db902ea336119957e897378f09e7e44141b3c16554587821fc0de63a,+34 66306221,20055,hombre,50,user,2026-03-06 19:06:00,2026-03-06 19:06:00
418,Joseba,Bilbao Muñoz,joseba.bilbao15@euskador.eus,c13500a5fb1c24200ef8715e7da0fce96387ceaac0344561cbd1541e7f18f318,+34 65505293,48015,hombre,65,user,2026-03-11 21:37:00,2026-03-11 21:37:00
419,Eneko,Arregi Gabilondo,eneko.arregi1728@euskador.eus,aa14d7746ea7eef621aee90dbb7e7e5615e016b43ae7c9457e0cdad9ec854069,+34 76216122,1002,otro,54,user,2026-03-05 22:29:00,2026-03-05 22:29:00
420,Elena,Jiménez Alonso,elena.jimenez1854@euskador.eus,e5e1af6c61bde951aad6f2079d831f9804bb9056029e1cd555bf3a3c748d7e36,+34 75358377,48096,mujer,79,user,2026-03-30 05:03:00,2026-03-30 05:03:00
421,Aitor,Barandiaran Echeverria,aitor.barandiaran1901@euskador.eus,88fcd95c31b42d2a4611c655da586edfc6ab45e95bec031e60b40bb45038c472,+34 93139382,20036,hombre,69,user,2026-03-14 16:35:00,2026-03-14 16:35:00
422,Estibaliz,Zabaleta Basabe,estibaliz.zabaleta1724@euskador.eus,1cebaa741fb1f2fbfb15745d0407bb8b0413b65add550a07fea32cb7f99713d9,+34 76955592,1043,mujer,64,user,2026-03-31 07:05:00,2026-03-31 07:05:00
423,Jose,Bengoa Urrutia,jose.bengoa1743@euskador.eus,a7f2e2f83c679e18d8a612b69c4fe5fa8d7a01e6687b02dcb79090f081989185,+34 93082675,1059,otro,63,user,2026-03-16 02:31:00,2026-03-16 02:31:00
424,Eider,Arregi Iparragirre,eider.arregi1845@euskador.eus,dbeb89867a09675a3401cb96904c8d2eec641d488e62c6b78a0953e563e8faf9,+34 75916936,1013,otro,42,user,2026-03-07 09:37:00,2026-03-07 09:37:00
425,Pilar,Sarasola Madariaga,pilar.sarasola611@euskador.eus,29726cf5224ac8e6d0f55de5f36d9360e1506ccf0e654d2a824f6168074a3363,+34 66014827,48080,mujer,65,user,2026-03-28 11:03:00,2026-03-28 11:03:00
426,Ana,Etxebarria Arregi,ana.etxebarria959@euskador.eus,70e51ec5f4c52acacd5f00b404be04baef10bc320a8404068ed28db7674a60c7,+34 73741349,20018,otro,51,user,2026-03-01 06:50:00,2026-03-01 06:50:00
427,Xabier,Hernández Atutxa,xabier.hernandez470@euskador.eus,dfcb440f831baa4a9d4422136465b388ccd8e032e2262dad5b49353f3e881739,+34 73395107,48096,otro,51,user,2026-03-08 02:09:00,2026-03-08 02:09:00
428,Francisco,Sánchez Azkarate,francisco.sanchez668@euskador.eus,cff9caa06738376e4bf06dd7b59d0c92ab9aae5b5739a92d67701cff295a4777,+34 99735979,48011,hombre,61,user,2026-03-09 20:06:00,2026-03-09 20:06:00
429,Estibaliz,Echeverria Agirre,estibaliz.echeverria580@euskador.eus,b323f3cfc5aa1f4ac6e5feb50238459dccb339301d70477c794ca1f2c73fd56b,+34 73152026,48015,mujer,61,user,2026-03-07 15:22:00,2026-03-07 15:22:00
430,Kepari,Sarasola González,kepari.sarasola1204@euskador.eus,6a6a7af2b5df45257efd54a49743516ff2b9dd871f6a877928a326e4dd8157d5,+34 99135636,20059,hombre,62,user,2026-03-16 16:30:00,2026-03-16 16:30:00
431,Kepari,Pérez Álvarez,kepari.perez1161@euskador.eus,3b3a7b709589c60bab10aeb99dc37ae254beeb55b1fbd9b98b841282466d8368,+34 71114100,20074,otro,45,user,2026-03-26 15:03:00,2026-03-26 15:03:00
432,Gorka,Moreno Romero,gorka.moreno1740@euskador.eus,baba1204aaeced0e5b7fb082f861fbd939a64097186f492ecd448d62be09b9a7,+34 72536624,1008,otro,45,user,2026-03-07 00:20:00,2026-03-07 00:20:00
433,Francisco,Pérez Moreno,francisco.perez597@euskador.eus,fac38291e995d430a14fb9045f2599d52b32220e762ae4613ec9ac8726302152,+34 96451341,48036,hombre,55,user,2026-03-11 07:36:00,2026-03-11 07:36:00
434,Teresa,Garate Rodríguez,teresa.garate13@euskador.eus,9b28170e6589abe67311116a7ff96283a49ee13b0656859f133e09b7a23a0d42,+34 99038740,48027,mujer,47,user,2026-03-12 03:12:00,2026-03-12 03:12:00
435,Markel,Martínez Sánchez,markel.martinez1966@euskador.eus,5c0f473f703ba0e82ff73bd824fb40ef614994d3179c46c872b13a3cb1e6fc69,+34 94111080,20079,hombre,90,user,2026-03-17 06:53:00,2026-03-17 06:53:00
436,Eider,Fernández Azkarate,eider.fernandez1189@euskador.eus,6cf85b5d6e980219b2c60ae85f1185bbe76cfb8b7fd430fa74922fa00ff9ee39,+34 75389010,20079,mujer,60,user,2026-03-04 10:56:00,2026-03-04 10:56:00
437,Iker,Atutxa Pérez,iker.atutxa49@euskador.eus,4fd5156fb50784c128e68140dbc1e227e08d52130fce339e910e075949dcb0a5,+34 62226936,48027,hombre,57,user,2026-03-21 03:22:00,2026-03-21 03:22:00
438,Ane,Díaz López,ane.diaz1313@euskador.eus,ca1176e0cab5a70ccb07153dd1d36b38c9f6e14ade6345907d2388c9bac8da40,+34 65886575,20045,mujer,59,admin,2026-03-31 01:08:00,2026-03-31 01:08:00
439,Jon,González Elizondo,jon.gonzalez991@euskador.eus,d96cb397d63171da922dc9c7b6b582af8d1dcd04d06a522a85fb12644ab71d1b,+34 74441894,20055,hombre,63,user,2026-03-16 21:38:00,2026-03-16 21:38:00
440,Julen,Mendizabal Garate,julen.mendizabal1635@euskador.eus,075b3a29901a01b22e756f74725dd75e02e17bff01a7c9abc562b32432b92f95,+34 67761071,1036,hombre,53,user,2026-03-31 10:49:00,2026-03-31 10:49:00
441,Maite,Muñoz Otxoa,maite.munoz386@euskador.eus,e7e1a6462c707b88d3c87d197bfb33095372b6106aeac3668b585b0e74c72443,+34 92428363,48036,otro,59,user,2026-03-06 02:32:00,2026-03-06 02:32:00
442,Leire,Jiménez Madariaga,leire.jimenez506@euskador.eus,af0f4226dfe976edeeefc426c805588f6d61af5cc8b71e506ebd7267e7046b70,+34 94569865,48020,mujer,55,user,2026-03-07 11:45:00,2026-03-07 11:45:00
443,Mikel,Atutxa Echeverria,mikel.atutxa813@euskador.eus,1920a252db431f7ea747635166c33bb03b3848c47ee2395488bda19dd46027f9,+34 77973034,48015,hombre,46,user,2026-03-15 04:28:00,2026-03-15 04:28:00
444,Manuel,Hernández Atutxa,manuel.hernandez1784@euskador.eus,dbeeded1906d7f00f4ce0519c7beeb89b719dbd94dc9c242c3c13c123ce93bae,+34 62524521,1008,hombre,63,user,2026-03-20 16:24:00,2026-03-20 16:24:00
445,Iñaki,Azkarate López,inaki.azkarate1750@euskador.eus,6f9cf4f8778caddd07298de63c8e686813457b85aea57d88db451d525d2cf190,+34 65324230,1036,hombre,60,user,2026-03-31 20:25:00,2026-03-31 20:25:00
446,Marta,Echeverria Moreno,marta.echeverria110@euskador.eus,8245518ed255f6f0811f5f956bee42a59958da1ae2917a803f379cf9b4342f42,+34 96661299,48027,mujer,62,user,2026-03-08 22:40:00,2026-03-08 22:40:00
447,Miren,González Arregi,miren.gonzalez1005@euskador.eus,f7119b0f15f94fd3cb18bc5720ea3762342ca973c805cf682f3e78500ee7365a,+34 92547754,20030,mujer,48,user,2026-03-09 06:57:00,2026-03-09 06:57:00
448,Gaizka,Álvarez Álvarez,gaizka.alvarez219@euskador.eus,3a4f5ecafeeb175133cb9f1beff33941b44d51b4f2542cebde6f680452afd560,+34 62158994,48044,hombre,46,user,2026-03-19 23:02:00,2026-03-19 23:02:00
449,Uxue,López Larrañaga,uxue.lopez540@euskador.eus,ff66e90851d8d66004c30a4df8a5a0e0aec2188f354e2a5096f62892f4af8f84,+34 95458491,48011,mujer,56,user,2026-03-13 01:38:00,2026-03-13 01:38:00
450,Estibaliz,Moreno Atutxa,estibaliz.moreno653@euskador.eus,d480c03b14df1628c02f1971517fc7e1717e103b99f41658ae34f3126341fc50,+34 62353391,48011,otro,61,user,2026-03-13 02:18:00,2026-03-13 02:18:00
451,Garbiñe,Mendizabal Garate,garbine.mendizabal1440@euskador.eus,3830bce187268030a7f3bb17e858363225b47c166029cff04dc748e4a24f2e1f,+34 74215252,20018,mujer,47,user,2026-03-01 12:28:00,2026-03-01 12:28:00
452,Amaia,Sarasola Garate,amaia.sarasola1098@euskador.eus,4d6522f70b66606febbcdb2c276c78b1269513b3092549a427ae9454e1b306b2,+34 75099825,20045,mujer,63,user,2026-03-09 00:41:00,2026-03-09 00:41:00
453,Iñaki,Pérez Arregi,inaki.perez746@euskador.eus,881a84346c60a00575e7badd7a84ec3a8e9d041f7320a5c9216a42d4f08f3205,+34 68264301,48036,otro,54,user,2026-03-13 13:56:00,2026-03-13 13:56:00
454,Iker,Basabe Pérez,iker.basabe380@euskador.eus,a2180b3533dfd420824fe6f6a40b27632e93f9c3c6f89eea735e229b465e11f2,+34 79137789,48096,otro,48,user,2026-03-14 17:12:00,2026-03-14 17:12:00
455,Xabier,García Arregi,xabier.garcia1000@euskador.eus,1a0e725f0082d5f67867d18da497e0808b6bf5131d4d0a1e70cb7b3e8cc84f16,+34 75074426,20040,hombre,59,user,2026-03-10 05:53:00,2026-03-10 05:53:00
456,Luis,Díaz Agirre,luis.diaz1972@euskador.eus,ad4006f16299bf134e516f0ecc0e4de26c7782347f3c7be9376b3c74ecfc5339,+34 78743969,48013,hombre,44,user,2026-03-05 15:44:00,2026-03-05 15:44:00
457,Irati,Zubizarreta Alonso,irati.zubizarreta628@euskador.eus,bc5c053b3505046e4a434645421047f3c324ad4061884cfa27dfa039f3b106fb,+34 68256118,48020,otro,50,user,2026-03-08 08:50:00,2026-03-08 08:50:00
458,Francisco,García Etxebarria,francisco.garcia1811@euskador.eus,0249df16976329b6362284922f982b080f3a75551b0086d0b81dc197339ccf91,+34 72988161,1021,otro,54,user,2026-03-11 14:50:00,2026-03-11 14:50:00
459,Uxue,Etxebarria Pérez,uxue.etxebarria400@euskador.eus,ad91b463e8c9b6811921e578459e87b87a34aebdd704c327c2fdb4320ef5edb2,+34 66833466,48013,mujer,52,user,2026-03-25 03:48:00,2026-03-25 03:48:00
460,Ana,Moreno Hernández,ana.moreno1741@euskador.eus,a2ec545f96f0cd39b370584bee23d3c5014be4872d1453db128d30f04f36bcc9,+34 75530124,1013,mujer,48,user,2026-03-14 06:48:00,2026-03-14 06:48:00
461,Isabel,Gómez Sarasola,isabel.gomez1065@euskador.eus,7e3778c16b8af64dab265efc0674c4c36ef8b444138e99fd3753d98c2e2b2809,+34 62978724,20030,otro,47,user,2026-03-27 09:25:00,2026-03-27 09:25:00
462,Andoni,Rodríguez Moreno,andoni.rodriguez748@euskador.eus,709172f65ede8e06e0d7311fb56239da0d480ba1aeade2486829bd0cfaa9abae,+34 91237866,48036,hombre,59,user,2026-03-10 14:01:00,2026-03-10 14:01:00
463,Estibaliz,Larrañaga Azkarate,estibaliz.larranaga336@euskador.eus,65bb2bca81fac7ec85879294a2b72566c6078401bb846f8484f03426e33ac806,+34 61454767,48015,mujer,61,user,2026-03-14 20:47:00,2026-03-14 20:47:00
464,Luis,Gabilondo Etxebarria,luis.gabilondo1900@euskador.eus,2cc3f34eecca102ab5c62ee7e9d1e422894a3d537e2df0582013fe43d8c716f7,+34 62314005,20045,otro,42,user,2026-03-19 00:58:00,2026-03-19 00:58:00
465,Jon,Barandiaran Martin,jon.barandiaran1747@euskador.eus,7bf79a5868ac3c459a29545e60e0f3827ca931dcc85425f062881aa5abe59b16,+34 75467782,1021,otro,64,user,2026-03-22 20:18:00,2026-03-22 20:18:00
466,Maite,López Gómez,maite.lopez1452@euskador.eus,4c78440c43fd73d179add69b749beb428694bb4182631e2dad440dcb0b98d6c7,+34 66729274,20074,mujer,64,user,2026-03-20 17:58:00,2026-03-20 17:58:00
467,Imanol,Romero Moreno,imanol.romero1751@euskador.eus,acd0e978e6addda011e4b2a7f4f0e71b118f8b7790bdccc1452edc7524315b35,+34 93279528,1021,hombre,58,user,2026-03-14 02:38:00,2026-03-14 02:38:00
468,Koldo,Mendizabal Agirre,koldo.mendizabal657@euskador.eus,01ffac8307dcda70a33875e49f959f034d89f621fac975d45135a2d90689af9b,+34 75396683,48011,hombre,58,user,2026-03-14 17:51:00,2026-03-14 17:51:00
469,Alazne,Rodríguez Díaz,alazne.rodriguez1357@euskador.eus,e7ce2e18f8e29c0f3e87634790dd22b63ebb2260d7f0d1c72f7cd66df8118f18,+34 65375201,20018,mujer,59,user,2026-03-07 03:59:00,2026-03-07 03:59:00
470,Isabel,Madariaga González,isabel.madariaga1652@euskador.eus,5a0dd95ddcd2b50a07948b89dd87dee334c489cec66710f6d70da385ddea4f14,+34 76000088,1010,mujer,51,user,2026-03-01 10:26:00,2026-03-01 10:26:00
471,Antonio,Rodríguez Barandiaran,antonio.rodriguez424@euskador.eus,cd8669950191936fb930cfde5e3651a37ca8488d5ac0e56ac007aa8583396a18,+34 66131822,48003,hombre,60,user,2026-03-21 17:16:00,2026-03-21 17:16:00
472,María,Agirre Romero,maria.agirre324@euskador.eus,5019981aaade93c4a19ea28677e451ca354780f4fe62fd34c11bc0551fc353b1,+34 66780280,48011,otro,51,user,2026-03-29 03:00:00,2026-03-29 03:00:00
473,David,Hernández Echeverria,david.hernandez1669@euskador.eus,d01857e39a8cc4181a4198d2aca2d574da8ff8bfed974631627daa4a7a375f68,+34 96181470,1037,otro,60,user,2026-03-15 17:01:00,2026-03-15 17:01:00
474,María,Gabilondo Goikoetxea,maria.gabilondo923@euskador.eus,6de30632b6c2aeac7683ad84daf6ca82367b4a54cb77ad76f8731b199425b379,+34 72168936,20030,mujer,62,user,2026-03-08 04:13:00,2026-03-08 04:13:00
475,Koldo,Martin Zubizarreta,koldo.martin1828@euskador.eus,691dfe2b746c73f1eb05569619f7d44ecc951c0b04004b5b7437a1517d2783be,+34 99502841,1043,hombre,59,user,2026-03-29 08:05:00,2026-03-29 08:05:00
476,Jose,López Ruiz,jose.lopez901@euskador.eus,56b82b27c2d18186243b9822542789da2b577ed060408ca7353bb1a831cc7b6b,+34 72459065,48096,otro,46,user,2026-03-15 12:34:00,2026-03-15 12:34:00
477,Carmen,López Etxebarria,carmen.lopez759@euskador.eus,b2d7b2acb6b240852253b5787335f4b081dcd88cbcc785b44d64366ad2a3b8bc,+34 65079431,48020,mujer,53,user,2026-03-03 05:22:00,2026-03-03 05:22:00
478,Arantza,Alonso Garate,arantza.alonso1181@euskador.eus,c9f7b3bb5185ffe2dba749a7ec74e39e009cc50410e2ca3a79bc3b2810a9840f,+34 75552086,20069,mujer,54,user,2026-03-21 21:42:00,2026-03-21 21:42:00
479,Estibaliz,Díaz Etxebarria,estibaliz.diaz1224@euskador.eus,9e998e01a29f6e2281b95751ba1f5d46f0974902689408d5028085e2d997daba,+34 69192141,20018,mujer,49,user,2026-03-28 12:23:00,2026-03-28 12:23:00
480,Aitor,Díaz Martin,aitor.diaz20@euskador.eus,d1fdc45527e07a27127861288b3c98aae99e784fd07061c65abec92c69ce955b,+34 68274727,48015,hombre,64,user,2026-03-08 21:45:00,2026-03-08 21:45:00
481,Kepari,Ruiz Sánchez,kepari.ruiz1339@euskador.eus,cd1bf962b7a960f8ca3756473b5f1eae28ab4e0e432bb9b2766145d505300c3e,+34 93905462,20074,otro,53,user,2026-03-01 04:15:00,2026-03-01 04:15:00
482,Julen,Sarasola Romero,julen.sarasola920@euskador.eus,9279b2013ed05595585dc0bda9c7e2414f037e94551049ecc2645a1122170135,+34 95607395,48044,hombre,49,user,2026-03-05 08:38:00,2026-03-05 08:38:00
483,Estibaliz,Azkarate Pérez,estibaliz.azkarate265@euskador.eus,6c912df9df208cc9714af850764f589423c41b7a9090fefecb01eb35705a00ec,+34 74799899,48080,mujer,58,user,2026-03-09 06:07:00,2026-03-09 06:07:00
484,Ignacio,Arregi Zabaleta,ignacio.arregi1027@euskador.eus,09c0e7c46d9d5a907e5ccb1908fd6425338c4c063314e3475e4d6c406d34d7d8,+34 97555943,20040,hombre,64,admin,2026-03-28 11:10:00,2026-03-28 11:10:00
485,Estibaliz,Pérez Gómez,estibaliz.perez520@euskador.eus,884dd67a798804e845fa2a379ad1a5d0285a86c66245b46202219cbf1f7cc949,+34 72017272,48096,mujer,65,user,2026-03-29 05:38:00,2026-03-29 05:38:00
486,Arantza,Muñoz Agirre,arantza.munoz1841@euskador.eus,02680d6f94c6e2d9c57412512aa64fce757f8e640121e72f4875930fa22ec361,+34 74348033,48080,otro,74,user,2026-03-03 19:46:00,2026-03-03 19:46:00
487,Teresa,Larrañaga Echeverria,teresa.larranaga1805@euskador.eus,25094944ba04d85bb1c58ed9b11a48100d29abcee532a5ed6a5b4356e206929f,+34 99851078,1002,otro,53,user,2026-03-08 15:49:00,2026-03-08 15:49:00
488,Ana,Gabilondo Díaz,ana.gabilondo1856@euskador.eus,789950656f92830363a97859c35f2389613418cd04f06c2499a256c50efbf8b2,+34 66932321,20079,mujer,95,user,2026-03-05 22:26:00,2026-03-05 22:26:00
489,Isabel,Díaz Bengoa,isabel.diaz613@euskador.eus,2b0da6714c1a634250a2b91c47c60ab8ae3936aa24211ca466532629903d1235,+34 73861477,48013,mujer,51,user,2026-03-05 05:27:00,2026-03-05 05:27:00
490,Carmen,Rodríguez Gómez,carmen.rodriguez1600@euskador.eus,e202b32ecb74127ba029a6cd1d0f96dbfb7e71bdc61353cd66c905addf899866,+34 92026945,1010,otro,51,user,2026-03-01 17:05:00,2026-03-01 17:05:00
491,Gaizka,Arregi Hernández,gaizka.arregi27@euskador.eus,ffebff8edff46c4b5fb4282151a4db658cf72a616675359fd5b0f044def9267d,+34 94597623,48027,hombre,63,user,2026-03-22 17:08:00,2026-03-22 17:08:00
492,Amaia,Rodríguez Pérez,amaia.rodriguez165@euskador.eus,8c697887df55519b727b99f1a24b46b926178319cbd16a125080cf66484dc357,+34 66657405,48044,mujer,56,user,2026-03-08 01:05:00,2026-03-08 01:05:00
493,Ainhoa,Urrutia Madariaga,ainhoa.urrutia1371@euskador.eus,712591a385c19fd1a98cb48199a16aca268b0b4298bcc57f8fb98aa984cf0b00,+34 73898118,20040,mujer,53,user,2026-03-10 13:35:00,2026-03-10 13:35:00
494,Nekane,Etxebarria Hernández,nekane.etxebarria1487@euskador.eus,1cfda9991fb00c7ee8ff2b1c122e1527e0b1da7d939923f7810077511b042313,+34 65531552,20074,mujer,51,user,2026-03-09 09:26:00,2026-03-09 09:26:00
495,Arantza,García Ruiz,arantza.garcia1798@euskador.eus,00468b09ac54c91b7a340773b72ad255528e8c292135daa27d61fd34c2f6d3ed,+34 73917020,1051,mujer,65,user,2026-03-15 04:34:00,2026-03-15 04:34:00
496,Kepari,Larrañaga Alonso,kepari.larranaga1725@euskador.eus,7f9ef1dd8865a211c7be9547651fd1261c30aa0308d8d7643838c38d2422a5b6,+34 92452923,1010,hombre,45,user,2026-03-22 07:32:00,2026-03-22 07:32:00
497,Aitor,Hernández Etxebarria,aitor.hernandez779@euskador.eus,324ae0ade9f4975d77698531b02e9acd46121227f0cf7a1a05fc7d23b284f962,+34 72106462,48013,otro,61,user,2026-03-26 06:21:00,2026-03-26 06:21:00
